291125,Z180,9/8/2021,Recreational therapists,"Plan, direct, or coordinate medically-approved recreation programs for patients in hospitals, nursing homes, or other institutions. Activities include sports, trips, dramatics, social activities, and crafts. May assess a patient condition and recommend appropriate recreational activity.",10.4,47940,B
291126,Z181,9/8/2021,Respiratory therapists,"Assess, treat, and care for patients with breathing disorders. Assume primary responsibility for all respiratory care modalities, including the supervision of respiratory therapy technicians. Initiate and conduct therapeutic procedures; maintain patient records; and select, assemble, check, and operate equipment.",23,61830,B
291127,Z182,9/8/2021,Speech-language pathologists,"Assess and treat persons with speech, language, voice, and fluency disorders. May select alternative communication systems and teach their use. May perform research related to speech and language problems.",28.7,79060,M
291128,Z395,9/8/2021,Exercise physiologists,"Assess, plan, or implement fitness programs that include exercise or physical activities such as those designed to improve cardiorespiratory function, body composition, muscular strength, muscular endurance, or flexibility.",13.1,47940,B
291129,,,"Therapists, all other",All therapists not listed separately.,14.8,59500,HS
291131,Z183,9/8/2021,Veterinarians,"Diagnose, treat, or research diseases and injuries of animals. Includes veterinarians who conduct research and development, inspect livestock, or care for pets and companion animals.",16.8,100370,G
291141,Z176,9/8/2021,Registered nurses,"Assess patient health problems and needs, develop and implement nursing care plans, and maintain medical records. Administer nursing care to ill, injured, convalescent, or disabled patients. May advise patients on health maintenance and disease prevention or provide case management. Licensing or registration required.",9,77600,B
291151,Z017,9/8/2021,Nurse anesthetists,"Administer anesthesia, monitor patient's vital signs, and oversee patient recovery from anesthesia. May assist anesthesiologists, surgeons, other physicians, or dentists. Must be registered nurses who have specialized graduate education.",12.6,195610,M
291161,Z017,9/8/2021,Nurse midwives,"Diagnose and coordinate all aspects of the birthing process, either independently or as part of a healthcare team. May provide well-woman gynecological care. Must have specialized, graduate nursing education.",11.3,112830,M
291171,Z017,9/8/2021,Nurse practitioners,"Diagnose and treat acute, episodic, or chronic illness, independently or as part of a healthcare team. May focus on health promotion and disease prevention. May order, perform, or interpret diagnostic tests such as lab work and x rays. May prescribe medication. Must be registered nurses who have specialized graduate education.",52.2,120680,M
291181,Z011,9/8/2021,Audiologists,Assess and treat persons with hearing and related disorders. May fit hearing aids and provide auditory training. May perform research related to hearing problems.,15.7,78950,G
291211,Z173,9/8/2021,Anesthesiologists,"Administer anesthetics and analgesics for pain management prior to, during, or after surgery.",-0.5,"208000 ",B
291215,Z173,9/8/2021,Family medicine physicians,"Diagnose, treat, and provide preventive care to individuals and families across the lifespan. May refer patients to specialists when needed for further diagnosis or treatment.",4.9,"208000 ",B
291216,Z173,9/8/2021,General internal medicine physicians,"Diagnose and provide nonsurgical treatment for a wide range of diseases and injuries of internal organ systems. Provide care mainly for adults and adolescents, and are based primarily in an outpatient care setting.",-0.7,"208000 ",B
291218,Z173,9/8/2021,Obstetricians and gynecologists,"Provide medical care related to pregnancy or childbirth. Diagnose, treat, and help prevent diseases of women, particularly those affecting the reproductive system. May also provide general care to women. May perform both medical and gynecological surgery functions.",-2.1,"208000 ",B
