A T Still University of Health Sciences,Kirksville,25,www.atsu.edu/,www.atsu.edu/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21722,15000,15000,,60679,77330,70117,71006,0.7961,0.0721,0.0281,0.0299,0.0018,0.0018,0.0299
Creative Touch Cosmetology School,Waterloo,13,https://creativetouch.edu/,https://creativetouch.edu/financial-aid/net-price-calculator/,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,11408,,,,,,24803,26905,28185,,,,17086,,,9113,,,,,,,,0.0891,0.2475,0.297,0.2376,0,0.0099,0.0594
Creighton University,Omaha,27,https://www.creighton.edu/,www.creighton.edu/financialaid/financialaidresources/netpricecalculator/,0.7371,26,1253,0,0.0058,0,0.0019,0.0243,0,0.0136,0,0.0078,0,0.0039,0.0097,0,0.001,0.0136,0,0,0.1748,0.0097,0,0.0068,0,0.0165,0.0146,0.034,0,0.065,0,0.0126,0.0631,0,0,0,0,0.0146,0.2621,0.2398,0.0049,4431,,31400,12553,11172,15132,15997,16770,,,,,,54561,,41400,41400,10500,11813,13611,,34432,38339,37255,50803,0.7704,0.0401,0.1027,0.0047,0.0136,0.003,0.0372
Crescent City Bartending School,New Orleans,18,crescent.edu/,crescent.edu/,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,339,,14514,8187,8788,10483,11896,13227,,,,,,,18526,,,9500,9000,6500,,23719,31015,29153,41826,0.4383,0.4086,0.055,0.0062,0.008,0.0205,0.0427
Crevier's Academy of Cosmetology Arts,Kalispell,26,www.crevierschool.com/,www.crevierschool.com/financial-assistance,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,,10062,,,,,,9224,10123,10238,9668,,,13588,,,,,,,15876,19665,21731,21394,0.0874,0,0,0,0.9126,0,0
Criswell College,Dallas,43,www.criswell.edu/,www.criswell.edu/p/net_price_calculator/npcalc.htm,0.9697,19,1106,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0.04,0,0,0,0,0.12,0,0,0.76,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,172,,14137,,,,,,13482,12067,,,,21751,,11552,11552,9833,9833,7813,,22813,,,,0.474,0.3636,0.0909,0.0455,0,0,0.0065
Crowder College,Neosho,25,www.crowder.edu/,www.crowder.edu/custom-hooks/net-price-calc-20me/npcalc.htm,,,,0.0179,0,0,0,0,0,0.0291,0,0.0433,0.0037,0.1051,0,0,0,0,0.2662,0,0,0,0,0,0,0,0,0,0,0,0.0127,0,0,0,0.041,0,0.2916,0,0.1424,0.047,0,2904,5080,,,,,,,,,,,,10058,,3000,4344,,,,,,,,,,,,,,,
Crowley's Ridge College,Paragould,4,www.crc.edu/,crc.edu//financial_aid/netpricecalculator/netpricecalculator.html,,,,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0.4583,0,0,0,0,0.0417,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,162,,13796,13549,14002,14880,17783,18658,,,,,,21793,,14500,14500,13330,14250,13000,1,32972,35821,40073,46351,0.6645,0.162,0.0582,0.0224,0.0057,0.0007,0.0427
Crown College,Saint Bonifacius,23,www.crown.edu/,tcc.noellevitz.com/(S(qtm1gjwijnggv1q4bv0ggbfp))/Crown College/Freshman Students,0.4982,21,1069,0,0,0,0,0.046,0,0,0,0.113,0,0,0,0,0,0.0209,0.0502,0,0.0209,0,0,0.0628,0.046,0,0.2845,0,0,0.159,0.0418,0,0,0,0,0,0,0,0.0544,0.1004,0,768,,26396,,,,,,14683,15628,19017,24177,30516,40567,,26970,26970,20750,25000,23142,1,,56604,,69289,0.7851,0.044,0.0768,0.0378,0.0074,0.0031,0
CRU Institute of Cosmetology and Barbering,Garden Grove,5,www.cruinstitute.com/,cruinstitute.com/npcalc.htm,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,,16708,,,,,,11675,,,,14723,,20114,,,,,,,,,,,0.6,0.1,0.1,0.1,0,0,0.1
CT Aero Tech School,Hartford,7,ctaero.cttech.org/,www.cttech.org/fa/amt/index.htm,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,61,7766,,,,,,,8457,8482,11032,10532,14177,,10813,,,,,,,20136,,21107,,0.1509,0,0.7547,0,0.0377,0,0
Cuesta College,San Luis Obispo,5,https://www.cuesta.edu/,https://misweb.cccco.edu/npc/641/npcalc.htm,,,,0.0022,0,0.0019,0,0.0128,0,0.0087,0.0082,0,0.0016,0,0.0016,0.021,0.0046,0.0054,0.6044,0.006,0.0052,0.0114,0,0.0014,0.0074,0.0005,0,0.0052,0,0.0142,0.0082,0.0005,0.0272,0.0038,0.0063,0.015,0,0.0163,0.1529,0.0433,0.0027,7951,7790,,4405,6022,6976,10245,,,,,,,14882,,1338,8898,5875,,,,31145,34299,39644,43033,0.1063,0.1618,0.4516,0.1878,0.0014,0.0053,0.0574
Culinary Institute Inc,Houston,43,www.culinaryinstitute.edu/,www.culinaryinstitute.edu/npcalc/npcalc.htm,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,,26349,,,,,,23508,24914,,,,29768,,16625,16625,16420,,,,26637,,21412,15556,0.4921,0.0794,0.3571,0.0714,0,0,0
Culinary Institute of America,Hyde Park,32,www.ciachef.edu/,https://ciachef.studentaidcalculator.com/survey.aspx,0.9772,,,0,0,0,0,0,0,0,0.7821,0,0,0,0,0,0,0,0,0,0,0,0,0.0349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183,0,3012,,28546,,,,,,,,,,,48003,,33690,33690,8975,11000,14925,,73960,84143,81288,103655,,,,,,,
Culinary Institute of America at Greystone,St. Helena,5,www.ciachef.edu/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33690,,9500,12000,11000,,,,,,,,,,,,
Culinary Institute of America San Antonio,San Antonio,43,www.ciachef.edu/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32970,,9500,12000,11000,,,,,,,,,,,,
Culinary Tech Center,New York,32,www.culinarytechcenter.edu/,www.culinarytechcenter.edu/?page_id=15816,,,,0,0,0,0,0,0,0,0.8889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111,0,148,,15744,,,,,,,,,,,,22849,,,,,,,,,,,0.0615,0,0.7385,0.1385,0,0,0
Culpeper Cosmetology Training Center,Culpeper,46,www.culpepercosmetology.com/,www.culpepercosmetology.com/financial-aid/,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,12982,,,,,,,21429,22483,26048,,,,17012,,,14000,14578,13000,,27439,29887,30727,40198,0.3772,0.2768,0.1107,0.0104,0,0,0.0381
Culver-Stockton College,Canton,25,https://www.culver.edu/,https://www.culver.edu/value/,0.5218,20,1033,0,0,0,0,0.0263,0,0,0,0.1316,0,0,0,0,0.0158,0.0053,0.0158,0,0.0579,0.0105,0,0,0.0474,0,0,0,0,0.1053,0.1632,0,0,0,0,0,0,0.0526,0.1,0.2526,0.0158,925,,20919,,,,,,17119,18638,16577,21395,22236,39519,,27205,27205,11316,8500,12000,1,29950,,34564,,0.6758,0.0469,0.082,0.0039,0.0078,0.0039,0.0508
Cumberland County College,Vineland,30,https://www.rcsj.edu/,https://npc.collegeboard.org/app/gccnj,,,,0.0095,0,0,0,0,0.0027,0.0257,0,0.0189,0.0095,0.0054,0,0,0.0054,0,0.2476,0,0.1123,0.0135,0,0,0,0,0,0,0,0,0.1448,0.0663,0,0,0,0,0,0.0257,0.1664,0.1461,0,2549,7800,,,,,,,23353,24534,23631,26262,26830,13700,,4560,8820,9500,9202,7584,,25132,29936,28224,36379,0.1766,0.3889,0.2917,0.0635,0,0.002,0.0476
Cumberland University,Lebanon,42,www.cumberland.edu/,www.cumberland.edu/net-price-calculator/,0.6103,21,1061,0,0,0,0,0,0,0.0021,0,0.0484,0,0.0779,0,0,0,0.0147,0.2063,0,0.0463,0.0063,0,0,0.0442,0,0,0,0,0.0421,0.0463,0,0.0021,0,0,0,0,0.0168,0.2463,0.2,0,1919,,24458,5816,6253,8161,8610,,,,,,,37286,,24000,24000,6600,5500,5000,,29159,36111,33299,43854,0.782,0.0752,0.0772,0.0137,0.0026,0.001,0.0332
CUNY Bernard M Baruch College,New York,32,www.baruch.cuny.edu/,https://npc.cuny.edu/npc/public/fin_aid/financial_aid_estimator/FinAidEstimator.jsp,0.4347,,1260,0,0,0,0,0.0262,0,0.0657,0,0,0,0,0.0008,0,0,0.0077,0.0082,0,0.008,0.0196,0,0,0,0.0024,0,0,0,0.0313,0,0.0159,0.039,0,0,0,0,0.0027,0,0.7691,0.0034,15066,3562,,4492,5668,9880,11307,12673,,,,,,14517,,7462,15412,8023,8457,8750,,25688,32883,30380,39789,0.6696,0.0367,0.0316,0.0097,0.0036,0.0005,0.0224
CUNY Borough of Manhattan Community College,New York,32,www.bmcc.cuny.edu/,https://npc.cuny.edu/npc/public/fin_aid/financial_aid_estimator/FinAidEstimator.jsp,,,,0,0,0,0.0009,0.0257,0.0225,0.0676,0,0.0397,0.0124,0,0.0034,0,0,0.014,0.2631,0,0.0021,0.0066,0,0.0014,0,0,0,0.0291,0,0.0447,0.1322,0.0358,0.0073,0,0,0,0,0.027,0.0839,0.1779,0.0028,23962,5158,,,,,,,19996,21133,22543,24631,25631,12266,,5170,8050,14750,12000,12000,2,56924,,63961,,0.6111,0.0741,0.0139,0.0324,0.0046,0,0.0509
CUNY Bronx Community College,Bronx,32,www.bcc.cuny.edu/,https://portal0.uapc.cuny.edu/uapc/public/fin_aid/financial_aid_estimator/FinAidEstimator.jsp,,,,0.0006,0,0,0,0,0.0151,0.0348,0,0.022,0.0133,0.0145,0,0,0.0122,0.0128,0.3724,0,0.0029,0.0052,0,0,0.007,0,0,0.0261,0,0,0.1003,0.0354,0,0,0.0186,0,0,0.0261,0.1659,0.1148,0,8907,4069,,,,,,,25981,26176,25973,30172,32544,11753,,5206,8086,12000,12000,12000,2,39790,45813,44704,50962,0.4638,0.073,0.1564,0.0704,0.0053,0.003,0.0329
CUNY Brooklyn College,Brooklyn,32,www.brooklyn.cuny.edu/,npc.cuny.edu/npc/public/fin_aid/financial_aid_estimator/FinAidEstimator.jsp,0.4499,,1130,0,0.0003,0,0.0292,0.0488,0,0.0574,0,0.0918,0,0,0.0052,0,0,0.0306,0,0,0.0344,0.0103,0,0.0034,0.0182,0.0072,0,0.0199,0,0.1718,0,0,0.0385,0,0,0,0,0.0574,0.0598,0.3045,0.0113,13953,2683,,1858,4201,7954,11501,13899,,,,,,13277,,7440,15390,8578,9500,10850,1,53585,57918,65009,70456,0.1987,0.0866,0.2558,0.3361,0.0013,0.0014,0.0215
CUNY Brooklyn College - Feirstein Graduate School of Cinema,Brooklyn,32,www.brooklyn.cuny.edu/web/academics/schools/mediaarts/schools/feirstein.php,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9500,12000,11000,,,,,,,,,,,,
CUNY City College,New York,32,www.ccny.cuny.edu/,https://npc.cuny.edu/npc/public/fin_aid/financial_aid_estimator/FinAidEstimator.jsp,0.4649,,1145,0,0.0055,0.0178,0.0091,0.0436,0,0.0309,0,0.0463,0.1929,0,0.0083,0,0,0.0455,0.0511,0,0.1014,0.0178,0,0,0,0.0071,0,0.0158,0,0.1327,0,0,0.1339,0,0,0,0,0.0998,0.0016,0.0293,0.0095,12359,2385,,3550,5096,7633,10041,11753,,,,,,13355,,7340,15290,6300,6000,5500,,30796,35201,37029,45669,0.0198,0.2736,0.6306,0.0309,0.0027,0.0012,0.0115
CUNY Graduate School and University Center,New York,32,www.gc.cuny.edu/,https://npc.cuny.edu/npc/public/fin_aid/financial_aid_estimator/FinAidEstimator.jsp,,,,0,0,0,0.0211,0.0571,0,0.0391,0,0,0,0,0,0.0647,0,0,0.0977,0,0,0,0,0,0,0,0,0.0872,0,0.0842,0,0.0105,0.0602,0,0,0,0,0,0.3368,0.1414,0,2249,,,1106,2898,7317,9114,13023,,,,,,,,,,8500,9500,11000,1,41502,47647,51157,58994,0.2779,0.1972,0.2503,0.2139,0.0021,0.0013,0.0247
CUNY Hostos Community College,Bronx,32,www.hostos.cuny.edu/,https://npc.cuny.edu/npc/public/fin_aid/financial_aid_estimator/FinAidEstimator.jsp,,,,0,0,0,0,0,0.0237,0,0,0.0789,0.0229,0,0,0.0166,0.0008,0,0.4306,0,0,0.0126,0,0,0,0,0,0.0158,0,0,0.0891,0.0095,0,0,0,0,0,0.0339,0.1451,0.1207,0,6292,5262,,3109,5436,9043,11633,13489,,,,,,12599,,5208,8088,6500,7152,11531,,37250,43126,46338,57535,0.4242,0.1375,0.2726,0.1136,0.0012,0.0013,0.0227
CUNY Hunter College,New York,32,www.hunter.cuny.edu/,https://npc.cuny.edu/npc/public/fin_aid/financial_aid_estimator/FinAidEstimator.jsp,0.3517,,1260,0,0.0049,0,0.0088,0.0549,0,0.03,0,0.0136,0,0,0.0243,0.0103,0,0.0737,0,0,0.0315,0.0127,0,0.0898,0,0.0103,0,0.0549,0,0.2119,0,0.0209,0.1683,0,0,0,0,0.0564,0.0752,0.0285,0.0191,16081,2490,,704,2947,7358,9546,12359,,,,,,13000,,7382,15332,8555,10000,11112,1,41930,50820,51473,63420,0.1291,0.1516,0.3838,0.2472,0.0015,0.0014,0.0242
CUNY John Jay College of Criminal Justice,New York,32,www.jjay.cuny.edu/,https://npc.cuny.edu/npc/public/fin_aid/financial_aid_estimator/FinAidEstimator.jsp,0.4053,,1055,0,0,0,0.005,0,0,0.0211,0,0,0,0,0.005,0,0.0562,0.0211,0.004,0,0.0087,0,0,0.0233,0,0.0053,0,0,0,0.1382,0.5401,0.0252,0.1429,0,0,0,0,0,0,0,0.004,13290,2532,,,,,,,,,,,,13396,,7470,15420,10250,8000,9782,,45106,69468,60335,,0.2116,0.2859,0.3153,0.1303,0.0022,0.0049,0.0285
CUNY Kingsborough Community College,Brooklyn,32,www.kbcc.cuny.edu/,https://npc.cuny.edu/npc/public/fin_aid/financial_aid_estimator/FinAidEstimator.jsp,,,,0,0,0,0,0.0043,0.0122,0.0304,0.013,0.0181,0.0079,0,0,0,0,0.0091,0.3994,0,0.043,0.0032,0,0,0.0142,0,0,0.0051,0,0,0.0998,0,0,0,0.0079,0,0,0.045,0.1179,0.1696,0,9936,5092,,4814,5961,9181,11639,12441,,,,,,12793,,5252,8132,6184,5839,5500,,30392,33349,37745,46577,0.0165,0.2726,0.6305,0.0275,0.0016,0.0014,0.0102
CUNY LaGuardia Community College,Long Island City,32,www.lagcc.cuny.edu/,https://portal0.uapc.cuny.edu/uapc/public/fin_aid/financial_aid_estimator/FinAidEstimator.jsp,,,,0,0.0026,0,0,0.0228,0.0053,0.0698,0,0.005,0.0318,0,0.0026,0,0.0123,0.0093,0.1664,0,0.0111,0,0,0,0,0.0029,0,0.0884,0,0.0598,0.0858,0,0,0,0.0131,0,0,0.0473,0.1208,0.2428,0,14823,6766,,320,2394,6894,9385,11928,,,,,,13754,,5218,8098,8704,8400,11000,1,45242,46081,54570,59026,0.2098,0.0948,0.3211,0.2904,0.0017,0.0019,0.0271
CUNY Lehman College,Bronx,32,www.lehman.edu/,https://npc.cuny.edu/npc/public/fin_aid/financial_aid_estimator/FinAidEstimator.jsp,0.3778,,1070,0,0.0044,0,0.0132,0.0265,0,0.0563,0,0.007,0,0,0.0099,0,0,0.0313,0,0,0.0213,0.0114,0,0,0.0309,0.0059,0,0.0147,0,0.0857,0,0.0471,0.1416,0,0,0,0,0.0302,0.2803,0.1695,0.0129,11797,1814,,771,3108,7751,9285,13078,,,,,,13245,,7410,15360,8000,8500,11000,1,42067,49857,47926,55268,0.1475,0.1633,0.5155,0.1129,0.0038,0.0027,0.0226
CUNY medgar Evers College,Brooklyn,32,https://ares.mec.cuny.edu/,https://npc.cuny.edu/npc/public/fin_aid/financial_aid_estimator/FinAidEstimator.jsp,0.9028,,,0,0.0031,0,0,0,0,0.0399,0,0.0548,0,0,0,0,0,0.0125,0.1597,0,0.119,0.0039,0,0,0,0,0,0.1864,0,0.1104,0,0.0791,0,0,0,0,0,0,0.0509,0.1801,0,5313,5507,,4369,5569,8337,10613,12517,,,,,,14149,,7352,15302,5970,5000,5500,,33227,34483,39078,45143,0.26,0.3057,0.2221,0.1383,0.0022,0.0015,0.0289
CUNY New York City College of Technology,Brooklyn,32,www.citytech.cuny.edu/,https://npc.cuny.edu/npc/public/fin_aid/financial_aid_estimator/FinAidEstimator.jsp,0.877,,,0,0,0.0348,0,0,0,0.1606,0,0.0045,0,0.2253,0,0.0076,0.0236,0.0038,0.0275,0,0.0174,0.0059,0,0,0,0,0,0.0268,0.0042,0,0,0.0723,0,0,0,0,0,0.0772,0.1596,0.1488,0,15893,3667,,6135,7276,10131,12640,13252,,,,,,13158,,7320,15270,4807,4842,5500,,32216,35270,40417,46173,0.098,0.1724,0.4399,0.1801,0.0045,0.0028,0.0177
CUNY Queens College,Queens,32,https://www.qc.cuny.edu/,https://npc.cuny.edu/npc/public/fin_aid/financial_aid_estimator/FinAidEstimator.jsp,0.4879,,1120,0,0.008,0,0.0063,0.0363,0,0.0602,0,0.0616,0,0,0.0217,0.0115,0,0.0371,0,0,0.0335,0.0206,0,0.0008,0.0151,0.0041,0,0.0066,0,0.1798,0,0,0.2092,0,0,0,0,0.0599,0.0423,0.163,0.022,15907,3067,,234,3289,6993,8818,13022,,,,,,13382,,7538,15488,7694,9500,11000,1,44132,45914,50539,53722,0.0489,0.2622,0.5816,0.0613,0.0019,0.0019,0.0116
CUNY Queensborough Community College,Bayside,32,www.qcc.cuny.edu/,https://npc.cuny.edu/npc/public/fin_aid/financial_aid_estimator/FinAidEstimator.jsp,,,,0,0.0008,0,0,0,0.0057,0.0393,0,0,0.0073,0.0344,0,0,0,0,0.3557,0,0.0032,0,0,0.002,0,0,0,0.0421,0,0.0008,0.1004,0,0,0,0,0,0,0.0627,0.1708,0.1748,0,12453,5050,,4316,6404,9868,12871,13864,,,,,,11869,,5210,8090,7000,6475,7400,2,34798,31569,41782,43842,0.0152,0.7596,0.151,0.026,0.0024,0.0015,0.0173
CUNY School of Law,Long Island City,32,www.law.cuny.edu/,https://npc.cuny.edu/npc/public/fin_aid/financial_aid_estimator/FinAidEstimator.jsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2456,4390,8282,11106,13018,,,,,,,,,,6579,6500,6600,2,37723,39986,42477,50482,0.1011,0.2774,0.3458,0.2038,0.0036,0.0026,0.0208
CUNY Stella and Charles Guttman Community College,New York,32,https://www.guttman.cuny.edu/,https://npc.cuny.edu/npc/public/fin_aid/financial_aid_estimator/FinAidEstimator.jsp,,,,0,0,0,0,0,0,0.0724,0,0,0,0,0,0,0,0,0.5294,0,0,0,0,0,0,0,0,0,0,0,0,0.1765,0.0905,0,0,0,0,0,0,0.1312,0,1012,3865,,,,,,,20038,22229,,,,11908,,5194,8074,,,,,16007,,,,0.2,0.68,0.04,0,0,0,0.08
CUNY York College,Jamaica,32,www.york.cuny.edu/,https://npc.cuny.edu/npc/public/fin_aid/financial_aid_estimator/FinAidEstimator.jsp,0.7284,,960,0,0,0,0,0.023,0.0159,0.046,0,0.0177,0,0,0.0062,0,0,0.0115,0,0,0.0345,0.0124,0,0.0292,0,0.0009,0,0.0124,0,0.1645,0,0.0769,0.0796,0,0,0,0.0212,0.0106,0.2272,0.2051,0.0053,6910,3433,,1255,3056,7222,8549,13058,,,,,,13171,,7358,15308,8949,8000,11000,1,41987,49090,49979,63810,0.2294,0.0901,0.3028,0.2945,0.0036,0.0037,0.0231
Curry College,Milton,21,https://www.curry.edu/,https://www.curry.edu/npc,0.8706,21,1034,0,0,0,0,0.0906,0,0.0104,0,0.0297,0,0,0,0.003,0,0.0119,0.0074,0,0.0327,0,0,0,0,0,0,0,0,0.0936,0.153,0,0.0193,0,0,0,0,0.0149,0.3774,0.156,0,2285,,27739,,,,,,,27743,,,,56057,,41230,41230,19000,17375,14403,5,,,,,0.417,0.3654,0.1093,0.0374,0,0.002,0.0213
Curtis Institute of Music,Philadelphia,38,www.curtis.edu/,www.curtis.edu/admissions/financial-assistance/net-price-calculator/,0.0393,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,131,,17668,,,,,,20479,20050,,30540,,23790,,2900,2900,14250,12000,11000,2,57377,,49244,,0.9207,0.0427,0.0061,0.0061,0,0,0.0244
Curve metric School of Hair Design,Elmwood Park,13,curvemetric.com/,cannellabeautyschools.com/cbs_disclosures.html,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,,5637,,,,,,13150,12252,11175,13333,,,11530,,,,,,3,,,,,1,0,0,0,0,0,0
Cutting Edge Academy,Succasunna,30,www.cuttingedgeacademynj.com/,www.cuttingedge-nj.com/index.php/net-price-calculator/,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,,26120,,,,,,6310,7917,9642,,,,30559,,,,,,,,,,,1,0,0,0,0,0,0
Cuyahoga Community College District,Cleveland,35,www.tri-c.edu/,www.tri-c.edu/payingforcollege/Pages/TuitionPaymentSchedule.aspx,,,,0.0044,0,0,0,0,0.0051,0.0299,0.0196,0.01,0,0.0611,0.0021,0,0.0131,0,0.4211,0,0,0,0,0.0042,0.0035,0,0,0,0,0,0.0163,0,0,0.011,0.0229,0.0217,0.0002,0.0264,0.241,0.0863,0,14194,5415,,,,,,,,,,,,9538,,3436,8136,12153,12882,11989,,28399,31876,30236,35959,0.7607,0.1197,0.0085,0.0171,0,0,0.0342
Cuyahoga Valley Career Center,Brecksville,35,www.cvccworks.edu/,www.cvccworks.edu/NetPriceCalculator/npcalc.htm,,,,0,0,0,0,0,0,0,0.058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797,0,0,0.0362,0.8261,0,0,92,19715,,,,,,,17028,17236,23443,24656,26477,,25256,,,19250,21500,20500,1,40086,42186,47841,54372,0.7715,0.0748,0.0453,0.027,0.0025,0,0.0482
Cuyamaca College,El Cajon,5,https://www.cuyamaca.edu/,https://misweb.cccco.edu/npc/021/npcalc.htm,,,,0.0449,0,0,0.0015,0,0,0.012,0,0.0045,0,0.0472,0.0247,0.0449,0.0165,0.0052,0.2695,0,0.0569,0.0606,0,0.1025,0.0075,0.0022,0,0.021,0,0,0,0.0299,0.0269,0,0.0127,0,0,0.0247,0.0277,0.14,0.0165,7473,2461,,2388,3190,6018,7528,10790,,,,,,10368,,1340,8760,8500,6962,5500,,29056,33337,34856,42642,0.2206,0.0943,0.2778,0.2933,0.0047,0.013,0.0689
CVPH medical Center School of Radiologic Technology,Plattsburgh,32,www.cvph.org/Residency-and-Education/School-of-Radiology/,www.cvph.org/Residency-and-Education/School-of-Radiology/Tuition-and-Financial-Aid,0.4545,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19,,6316,4070,5133,8168,10299,11688,,,,,,,11840,,,5624,5500,5500,,32045,34407,40854,46092,0.1123,0.235,0.3274,0.2251,0.0104,0.0066,0.0217
CyberTex Institute of Technology,Austin,43,cybertex.edu/,cybertex.edu/web/cybertexit/npc/npcmaa/npcalc.htm,,,,0,0,0,0,0,0,0.1865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8135,0,0,159,,18638,,,,,,15816,,,,,,23620,,,,,,,,,,,0.0741,0.9259,0,0,0,0,0
Cypress College,Cypress,5,www.cypresscollege.edu/,www.cypresscollege.edu/NetPriceCalculator/npcalc.htm,,,,0,0,0,0.0003,0.0148,0.0057,0.0315,0.061,0,0.0003,0.0272,0,0.002,0.0023,0.0062,0.3219,0,0.0011,0.0097,0,0.0466,0.0131,0,0,0.0094,0,0.0397,0.0048,0.0082,0.025,0,0.1118,0,0.0451,0.0173,0.1013,0.0891,0.0045,14390,3489,,14325,,,,,,,,,,11261,,1142,6878,,,,,25684,34851,32443,47452,0.33,0.0351,0.496,0.0651,0.0034,0.0019,0.0508
D A Dorsey Technical College,Miami,9,dadorsey.dadeschools.net/,dadorsey.dadeschools.net/,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4783,0,0,0,0,0,0,0,0.5217,0,0,94,1023,,,,,,,12692,,,,,,5772,,,6333,,,,18780,,,,0.7321,0.0179,0.1964,0,0,0,0.0536
D&S School of Cosmetology,Baton Rouge,18,www.djaysschoolofbeauty.com,www.djaysschoolofbeauty.com,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,,20944,,,,,,17954,18584,20605,20172,25090,,23533,,,10107,19250,16099,1,34902,42173,46910,48453,0.6372,0.1694,0.1123,0.0258,0.0018,0,0.0405
Dabney S Lancaster Community College,Barranquitas,51,www.dmartpr.com/,dmartpr.com/net-price/,,,,0,0,0,0,0,0,0,0.5589,0,0,0.0277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1617,0.0462,0,0,0,0.0693,0.1363,0,541,,10712,13257,,,,,,,,,,,16982,,,,,,,47053,,41327,,0.6,0,0.4,0,0,0,0
Daemen College,Buffalo,32,www.dyc.edu/,https://dyouville.info/npc,0.8805,22,1133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026,0,0,0.0987,0.0026,0,0.1013,0,0.0104,0,0.0078,0,0.026,0,0,0,0,0,0,0,0,0.6909,0.0494,0.0104,1533,,19441,,,,,,,,,,,37316,,27880,27880,,,,,,,,,,,,,,,
Dakota College at Bottineau,Waterford,22,dandsschoolofcosmetology.com/,dandsschoolofcosmetology.com/,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,,9582,,,,,,9023,9218,10817,13363,,,12630,,,7275,,,,,,,,0.6897,0.0345,0.2069,0,0,0,0.069
Dakota County Technical College,Clifton Forge,46,www.dslcc.edu/,https://www.vawizard.org/wizard/npc,,,,0,0.0251,0,0,0,0,0.0125,0.0219,0,0,0.0658,0,0,0,0,0.4295,0,0,0,0,0,0,0,0,0,0,0,0.0157,0,0,0.0439,0.0408,0.0313,0,0,0.2508,0.0627,0,555,6089,,,,,,,,,,,,11412,,4710,10713,,,,,17197,,16569,,0.2667,0.7333,0,0,0,0,0
